Date,BTC,ETH,NVDA,AVGO,MSFT,META,JPM,XLF,XOM,SPY
2024-10-30,-0.005238593875544262,0.007359875554762585,-0.01352214811073471,-0.014505581636677256,0.0013427565032726463,-0.002494440072287829,0.006774402581805061,0.004475808663751302,-0.005030504922479029,-0.0030253162524023214
2024-10-31,-0.029366396164960396,-0.05327564692788833,-0.04722263824770945,-0.03889260284051954,-0.06052763999712463,-0.04092603914326365,-0.011095804825944522,-0.013791642648949054,0.0007711232132485701,-0.01960308836489222
2024-11-01,-0.010435331387529279,-0.001555695771857435,0.019885620773802737,-0.005006852957714969,0.009892886189545314,-0.0007399928726204985,0.00459629019671004,0.003442349206509654,-0.015670535100446692,0.00422069834587524
2024-11-02,-0.0027804900426771084,-0.00828735806127956,,,,,,,,
2024-11-03,-0.00791112711687536,-0.013907007819047301,,,,,,,,
2024-11-04,-0.013523338185854272,-0.024181043059307794,,,,,,,,
2024-11-05,0.02282879023690776,0.010690023242502233,0.028371920781465887,0.0317413943900291,0.007344642501660781,0.020956502193596016,0.0077805892246087804,0.009291197705319387,0.0029506880195209195,0.012091814888343544
2024-11-06,0.09053568676993895,0.12445812465100636,0.04074030534943818,0.032489973379960846,0.02119302532365208,-0.0006638039807219664,0.11544540462588992,0.06080062646607809,0.017148636146377516,0.024865703835035058
2024-11-07,0.003513808689745934,0.06292423408548897,0.022457332067269187,0.023725804540531303,0.0124944464290484,0.03435015386015361,-0.043228404523337094,-0.01614526971090191,0.0012397851505174806,0.007731955775059474
2024-11-08,0.008439738809541852,0.023038926949513483,-0.008395944091028062,-0.0009248322387532815,-0.006793067989847579,-0.003988398743598354,0.002538264163456594,0.009025623418914552,-0.0003302089488101956,0.004331712096133478
2024-11-09,0.0030490452928257916,0.05699898471735465,,,,,,,,
2024-11-10,0.048129393514959595,0.01922197042565066,,,,,,,,
2024-11-11,0.10223522760015435,0.05749377681988088,,,,,,,,
2024-11-12,-0.008406532091926988,-0.0380926778784183,0.020858971566470874,-0.015035606590350081,0.012009188138360827,0.002829262860077675,0.0011284505924944455,-0.0030065729960349064,-0.0009960835926963174,-0.0031065437781114813
2024-11-13,0.029882636380625716,-0.016530228997185037,-0.013621912183093277,-0.014981117310085001,0.005129677117819309,-0.008241838696597226,0.006678897833431563,0.0006030491792277104,0.009306162450786637,0.0004858730531422939
2024-11-14,-0.03680261786927608,-0.041861613246530704,0.0033500005282263157,-0.018435306064589985,0.003974474418316998,-0.00489651114055778,0.0029441033204122835,-0.002612031767268874,0.0006640354807629922,-0.006429997853434011
2024-11-15,0.04373133907381366,0.014414035918883572,-0.03257000076311012,-0.032515605062263364,-0.027852569721106835,-0.03998884929488067,0.014222428861394132,0.0046334806029728615,-0.010368234232110862,-0.012808743114328225
2024-11-16,-0.005573223886622736,0.00974315294018413,,,,,,,,
2024-11-17,-0.007869224693816235,-0.01838725437104416,,,,,,,,
2024-11-18,0.007755383808848215,0.04298093890177013,,,,,,,,
2024-11-19,0.019892819836786257,-0.030073793436219964,0.04894768615404099,-0.0019314480445058457,0.004882655586042173,0.01206710551680712,-0.007917525597664787,-0.006597348606522724,-0.013964046219028137,0.0036555808849032534
2024-11-20,0.02161166598491282,-0.012597623598885388,-0.007618540140591823,-0.012700388620834113,-0.005505131464563551,0.007895245577530074,-0.009502511301833438,-0.0030185956181792983,0.014246067146516106,0.00033872221739161823
2024-11-21,0.044151545428309014,0.09402613638837987,0.005346568980776123,0.004226543089241419,-0.004316927863434072,-0.0042966733373308585,0.016529551029752065,0.012716977864175139,0.013380914747068706,0.005368353297815709
2024-11-22,0.005004201495724558,-0.008763062239896535,-0.03218117501976492,0.0017689434362473389,0.01000315469468771,-0.007015016963568654,0.015484625426544163,0.011162076382204233,-0.0011480443180837963,0.0030994993753996614
2024-11-23,-0.012327389984975179,0.019396849109391878,,,,,,,,
2024-11-24,0.002419161787646784,-0.009588143309746888,,,,,,,,
2024-11-25,-0.05011051933125821,0.01483028442427825,,,,,,,,
2024-11-26,-0.011997304040733403,-0.0254945044570557,0.006616836613087651,-0.0004854697055716173,0.021968019747437673,0.014917667087126496,-0.0012783756200567264,0.001958504173638076,-0.016670719644830023,0.00522148547086676
2024-11-27,0.04323745271515378,0.09942287996365606,-0.011539720356408156,-0.030775707614317804,-0.01168230649435964,-0.0075670613418957755,-0.0007201371162310899,0.0019545993507847914,-0.00262778235426675,-0.003029984694522536
2024-11-28,-0.0032310787967048116,-0.021173767078749073,,,,,,,,
2024-11-29,0.018912786163713058,0.003822229533186672,,,,,,,,
2024-11-30,-0.010388394458550332,0.03122613408711894,,,,,,,,
2024-12-01,0.008613193542348574,0.0014733272945559595,,,,,,,,
2024-12-02,-0.01454037255458307,-0.018044617264257212,,,,,,,,
2024-12-03,0.0014276215513644441,-0.0064449882448404106,0.011757937336102975,0.009849353091533564,0.0005103886340256381,0.03511983187130574,-0.00580699200676249,-0.007475976379888838,-0.0015274224392055613,0.00046384223378992395
2024-12-04,0.02881567529768403,0.06093260244895049,0.034792436439192054,0.0143325244832051,0.014424935127253402,0.00021177350658407867,-0.005800372903707607,-0.0037661049621490195,-0.028809398922840068,0.006209406835690379
2024-12-05,-0.022020788503929523,-0.007893814272854183,-0.00048216190689021055,-0.0005277278323422285,0.011887708937746266,-0.0079018699131862,0.00854566618162389,0.0029845175521063805,0.004375241581491718,-0.0016456371446975648
2024-12-06,0.03444474217316973,0.051115670898385535,-0.01806152923907589,0.053147319442282015,0.002146392225570004,0.024370748206739012,0.007658576062092637,-0.00019826697102320878,-0.010541844317007332,0.0018957972729021222
2024-12-07,2.627082989481444e-05,-0.0007783493216640958,,,,,,,,
2024-12-08,0.013136868131795154,0.0007524841828581152,,,,,,,,
2024-12-09,-0.03756861480096407,-0.07165135464156769,,,,,,,,
2024-12-10,-0.007772430783165474,-0.02335679484361486,-0.026943241254343886,-0.03984588334569439,-0.006031200764557876,0.009371374831482093,-0.0038965459151830695,-0.00020121652056204198,-0.0020372414715703613,-0.003109093733479562
2024-12-11,0.04652269534294651,0.055340716460503314,0.03139088725757366,0.06629411577438038,0.012767007486802928,0.02157193841069205,0.0027587361115601894,0.0020120183469458652,-0.006656606222848027,0.007730636209670516
2024-12-12,-0.011169293200355757,0.013118151777930187,-0.014140984189130346,-0.013864459774594717,0.001269646935345481,-0.002987232076437696,-0.008212557533748721,-0.004417583636586064,-0.0008934566948518574,-0.005152639643455803
2024-12-13,0.014156490833941326,0.007237451638409276,-0.02249888217388718,0.24432620889582646,-0.005094031968075119,-0.016550725334411376,-0.006582941549993171,-0.0008067394072879264,-0.008764124084360225,-0.000198618165903941
2024-12-14,-0.0008504799301751742,-0.010942930708463194,,,,,,,,
2024-12-15,0.02886101293644905,0.02159439944037822,,,,,,,,
2024-12-16,0.016596788984881483,0.00899299697642908,,,,,,,,
2024-12-17,0.001045771070669721,-0.02525776168846805,-0.012196755845601981,-0.03907997861222545,0.006355324916474503,-0.00768940906895732,-0.0050922300484843586,-0.007077785441971796,-0.004240739272411309,-0.004119889249361797
2024-12-18,-0.057462106019896764,-0.06894545380539963,-0.011350751382148916,-0.06914201101566786,-0.037561039335367585,-0.03591953966080563,-0.03352077868074255,-0.029938964884660524,-0.014720997599224295,-0.02980346115350485
2024-12-19,-0.025495268879325628,-0.05550562793804503,0.01373047789648929,-0.023700963383660345,-0.0008231154179413336,-0.0027125469521745993,0.011242970613792425,0.0035692396378659286,-0.008551003334656304,-0.0003072589937267445
2024-12-20,0.002717960528709318,0.015982047785855658,0.030762075104010744,0.011313498880828998,-0.0009837808886280497,-0.017328115114718323,0.01991744637297499,0.014853624355160466,0.0034120501090615374,0.012011121262937685
2024-12-21,-0.005433973434635808,-0.038971625917780583,,,,,,,,
2024-12-22,-0.021802983021374844,-0.01788530954448675,,,,,,,,
2024-12-23,-0.004402456102765462,0.042181162840310815,,,,,,,,
2024-12-24,0.04213760595334648,0.022327047913535125,0.00393798290320424,0.0315471938248697,0.009373653915320412,0.013169857064779134,0.016443631277324178,0.011772038873688606,0.0009407690443494765,0.011115097673623398
2024-12-25,0.0063146152104343045,0.00033949884489303805,,,,,,,,
2024-12-26,-0.03528406928650052,-0.04637807223950974,,,,,,,,
2024-12-27,-0.017022260795415023,-0.000693089573747363,-0.02086777713369703,-0.014713092924462656,-0.01730150427691557,-0.005867333505071737,-0.008102367755462137,-0.007330630842255603,-9.379540373732898e-05,-0.01052648096742248
2024-12-28,0.010609799867287384,0.02072306150150305,,,,,,,,
2024-12-29,-0.017167251608511402,-0.014240820106154684,,,,,,,,
2024-12-30,-0.00948373223930199,0.0020537760301735375,,,,,,,,
2024-12-31,0.008484077565384274,-0.0071090729967826505,-0.023274486814417794,-0.01587583551159788,-0.007838463394348238,-0.009691333260920865,0.0016296990867610273,0.001035765588583315,0.01711413589176214,-0.0036380303829519622
2025-01-01,0.010602195613021781,0.006293237021109732,,,,,,,,
2025-01-02,0.026129247147606893,0.029189893122086197,,,,,,,,
2025-01-03,0.012597729955682757,0.04450875524089293,0.04453772189635452,0.0024571676037312695,0.011395697852621955,0.008994786819069178,0.013666685762033559,0.007882129698796092,0.005125265984681215,0.012503404560544995
2025-01-04,0.0013128146911018934,0.014617719482165947,,,,,,,,
2025-01-05,0.0008014800420892421,-0.006452957745802013,,,,,,,,
2025-01-06,0.03827621924594227,0.01499890260780301,,,,,,,,
2025-01-07,-0.05050430525956884,-0.08323835401301194,-0.06216968295911651,-0.032866609291957505,-0.012808302666155402,-0.019533476024372387,0.009632473270872355,-0.0022707870236139405,0.009374207861014172,-0.011304045433904064
2025-01-08,-0.019388436629511285,-0.016337951334858714,-0.00021396756229918878,0.0029303583666882016,0.0051850763441476655,-0.011604057211051622,-0.00016434997000713825,0.0033106491214829337,-0.016735443733192912,0.0014610115160782478
2025-01-09,-0.026929603222076492,-0.03213713091240178,,,,,,,,
2025-01-10,0.023976181025154863,0.014927896012281394,,,,,,,,
2025-01-11,-0.001424047578467369,0.004507369034684849,,,,,,,,
2025-01-12,-0.0008264678561502592,-0.004955978757455792,,,,,,,,
2025-01-13,0.00029724205673309356,-0.03994285558798849,,,,,,,,
2025-01-14,0.021345722040169157,0.028124644018336253,-0.011033695902301632,-0.0026188245600869964,-0.0036435024342544864,-0.023145521946371872,0.013349066570287782,0.012379274629890968,0.003934448497304288,0.0013759502770052112
2025-01-15,0.041129999632577796,0.07037072715887938,0.0340014778505866,0.014686222254133074,0.025597187194261295,0.03848547692145088,0.019719578140438898,0.025492213668218522,0.01631423885048089,0.018189922211973686
2025-01-16,-0.0074383335632930425,-0.041208762051769265,-0.019598003266801722,0.006184270563379002,-0.004058169711757431,-0.009430718894028467,0.007608485383525432,0.0066694903988637755,-0.001703982910826185,-0.0019231018964384061
2025-01-17,0.04716598568833419,0.05010419171097702,0.030995030363130782,0.03500282614947081,0.010480999608633024,0.002404608580594658,0.019231537366742657,0.008431911890495636,0.00898315844418418,0.010040006199192764
2025-01-18,-0.000516635042589142,-0.0484491750950794,,,,,,,,
2025-01-19,-0.03178356737719257,-0.02928958236001966,,,,,,,,
2025-01-20,0.009170622908047932,0.02152440391061483,,,,,,,,
2025-01-21,0.040479676535688514,0.015061109347230373,,,,,,,,
2025-01-22,-0.023488299826845638,-0.026201080984625813,0.04430891968492312,0.002496747077964878,0.041306899628443805,0.011419838305023466,-0.000722346242759464,-0.004738470971001774,-0.017403857358649577,0.005621538331987974
2025-01-23,0.002962783076025932,0.029161404946970837,0.0010199464281070991,-0.002615164348219845,0.001143073867491129,0.020770022839735613,0.011832252181001923,0.005752722178414382,0.005660687984849533,0.005457956171128542
2025-01-24,0.008265785680243276,-0.007544628669076459,-0.031246002438934384,0.018395246262209453,-0.0059323356234963764,0.01734624351045788,-0.004173816730878355,0.0029586723109977786,-0.013527037337916159,-0.0029191634446454895
2025-01-25,-0.0010001569662844156,0.0023310081774501334,,,,,,,,
2025-01-26,-0.019406534499448846,-0.02445844485711024,,,,,,,,
2025-01-27,-0.005792734886665207,-0.017679695057172262,,,,,,,,
2025-01-28,-0.007397669160641884,-0.0320259233300908,0.08925872395812307,0.025874431898891492,0.029086708948804718,0.021897885530045125,0.004852399001890939,-0.0017506107103621993,-0.01933371077580681,0.008592418892591214
2025-01-29,0.023395602825692086,0.011662386097330613,-0.04101098648773027,-0.004870769014075016,-0.010889917963798679,0.0032031448761098424,-0.0020964444485771505,-0.0007794221010446467,0.005831055320647538,-0.004483069391403416
2025-01-30,0.009952379879751394,0.0432961927853559,0.007679825013795938,0.045117608649465124,-0.06180909766555187,0.015536084637202352,0.006189430009570618,0.009555425461785338,0.008281967774933285,0.0053671859760371365
2025-01-31,-0.022249243050878498,0.015544497153892722,-0.036742909479749786,0.026013085149491078,0.00016863337263384182,0.0031732662098218345,-0.0034672156629946826,-0.005794966301719717,-0.025006750391898258,-0.005322013686878346
2025-02-01,-0.017080384621634526,-0.05455489961504678,,,,,,,,
2025-02-02,-0.02947596219670423,-0.08005434100956466,,,,,,,,
2025-02-03,0.03804365081173988,0.005533453740142802,,,,,,,,
2025-02-04,-0.034846278405663456,-0.05183287439003281,0.017057972360092988,0.021586339751981987,0.003528718220530358,0.009649299387625376,0.00423531663405341,-0.0023410794446374616,0.02679987333979783,0.006708369785656254
2025-02-05,-0.012836943218062724,0.01927853557646908,0.05208610351925702,0.043024798650178386,0.002230995221032206,0.0009656203108816541,0.00929299842487974,0.010559273166572014,-0.0007275645108177908,0.004054526223509436
2025-02-06,-0.00022924323774897726,-0.035647794157377954,0.03084173118325828,-0.0027586297852885133,0.006121598357213598,0.010101212265557713,0.023924816887318068,0.008320441003000445,-0.01319615751859371,0.0034756291897781733
2025-02-07,-0.0006647556256734743,-0.024620471517087794,0.009014784246163643,-0.028051615228508298,-0.014597550113860769,0.003553278939202542,-0.003972425809707358,-0.005565049456042637,0.004242378154494464,-0.009153513013858694
2025-02-08,-0.00048309597099249757,0.0038506311160004802,,,,,,,,
2025-02-09,0.00018283765004545316,-0.0013627424019899692,,,,,,,,
2025-02-10,0.009714611676219231,0.0123427150611084,,,,,,,,
2025-02-11,-0.017345724709743937,-0.02193953673434812,-0.00576463674255534,0.0,-0.0018921239430869097,0.003345396928592592,0.014573468980057847,0.0025287442325803156,0.006308102184813702,0.0007605411933127026
2025-02-12,0.02233406885677658,0.051529524214203315,-0.012499987039900629,0.005573648653357521,-0.005833158946381478,0.007752148046232588,0.001672867405647871,-0.0034924657539431303,-0.030086744586492076,-0.003221382513584947
2025-02-13,-0.012892487184132717,-0.022287794557012575,0.031645419735433444,-0.0023269986967107137,0.003667011209256721,0.004383920680335107,0.003158528111516734,0.0066199661204429106,0.007266016906787742,0.010557397411396385
2025-02-14,0.009160278803397981,0.018755901306300338,0.026313977207693018,-0.011704860719943144,-0.005139459845784566,0.011131487688559538,0.0009770405707392182,0.0019341954005207551,0.001017224257903182,-4.927878863780766e-05
2025-02-15,0.0007320640697474623,-0.011933472391497446,,,,,,,,
2025-02-16,-0.014401672980240199,-0.011228225310643603,,,,,,,,
2025-02-17,-0.004176223623530095,0.029994109419593684,,,,,,,,
2025-02-18,-0.0024415545387781457,-0.026925068435387,,,,,,,,
2025-02-19,0.011472343504350446,0.017394617624989728,-0.0012197237919340242,0.0008751488165474886,0.012523121735654952,-0.017588674367428725,-0.0025005599106658893,0.00038339896681938157,0.0014526498444471514,0.0023548170755354203
2025-02-20,0.017574558032842136,0.009063900656951951,0.006320553666524287,-0.008700191145578962,0.005290526967157483,-0.01268858746154522,-0.04458366639668787,-0.01532858610126464,0.015412596319211547,-0.004160346116164559
2025-02-21,-0.02245807176184722,-0.029459697666460616,-0.04053958881264841,-0.035635552471935616,-0.0190324905182937,-0.016248381151326985,-0.009595170205107917,-0.012453767528863069,-0.011696373231826707,-0.017104107843856187
2025-02-22,0.0047043783073406065,0.039243345090012705,,,,,,,,
2025-02-23,-0.0031460239332733453,0.020723733255699095,,,,,,,,
2025-02-24,-0.05043681513571874,-0.10898801644535905,,,,,,,,
2025-02-25,-0.029337712021491935,-0.008047015853369976,-0.028016674479624193,-0.025922203586854486,-0.015099044538306572,-0.015910138097604443,-0.015076004167071,-0.00019617442271291363,-0.01384019559086902,-0.004972975557679615
2025-02-26,-0.04946290046952739,-0.06502260921668868,0.03672160503369226,0.05134815467247256,0.004599249342540412,0.024638656086195088,0.005400344720528638,-0.0021586482851734257,-0.00246046964705382,0.0005046930393417526
2025-02-27,0.004234922709094535,-0.01113823258073876,-0.08478096606323449,-0.07110002443484353,-0.01801214764844583,-0.022947826539013394,0.0010044641365478668,0.00550653729159345,0.006303652125074555,-0.015962015606997837
2025-02-28,-0.003910297790814532,-0.029312322518993406,0.039700487125744255,0.008240688511833794,0.011362143639570332,0.015131349484012624,0.02161745923967473,0.020535915190062592,0.010712537426402324,0.015605810538450449
2025-03-01,0.019661575342751147,-0.009500832382402846,,,,,,,,
2025-03-02,0.09550452979612856,0.13671629895947635,,,,,,,,
2025-03-03,-0.08682040111941614,-0.14847855308604507,,,,,,,,
2025-03-04,0.013437685575495406,0.011391432967872817,0.01692096058424153,0.0005871413810714099,0.00030884571972089603,-0.022975399813082054,-0.03978961583498686,-0.035176088930738536,-0.002041582324254554,-0.011836867992038314
2025-03-05,0.03899657851208138,0.03316205356610458,0.011294035467766417,0.021868918700487683,0.031934369492985226,0.0257343505281582,0.00511480447341528,0.00580926761604883,-0.019527583763312983,0.010747839611165988
2025-03-06,-0.007303133084179958,-0.017618594251921915,-0.05737415206781915,-0.06331550146483744,-0.01029861597719095,-0.043474998792361164,-0.01983856476679602,-0.016530414111162295,0.02067513002915211,-0.01775115672124894
2025-03-07,-0.0357824911826653,-0.02882630029114286,0.01917329449053251,0.08643072800141915,-0.009020184772629891,-0.003614979306763688,-0.017279192742765792,-0.005265321397920131,0.01300868838464364,0.005604885844907148
2025-03-08,-0.006779571257010009,0.029230046295678047,,,,,,,,
2025-03-09,-0.0644603432710168,-0.08448795471326165,,,,,,,,
2025-03-10,-0.02567012890361897,-0.07658500963990722,,,,,,,,
2025-03-11,0.05513944554449135,0.031536179458804936,0.016638707989498513,0.030577440762486807,0.0007628805224979551,0.012910082889206365,-0.013263250454689679,-0.008538158608072277,-0.0236136224486877,-0.008313000999340847
2025-03-12,0.010380466895202334,-0.005657907202539225,0.06427596924566226,0.0217791276382302,0.007412227476897515,0.02286579546240497,-0.005411603894362349,0.0014703798839184046,-0.0002748537330550249,0.005306488547146326
2025-03-13,-0.0317197970748182,-0.024103446480985946,-0.0013824904283024075,-0.01477615695165524,-0.01174106419984422,-0.04667849922175604,-0.011891083825690818,-0.005452971637985304,-0.004215167348188942,-0.013330437810785023
2025-03-14,0.03580259620308812,0.024959035666801466,0.052690747361293644,0.021843579010136782,0.025846859900428232,0.029629732708486234,0.032195088235201785,0.023196806502437717,0.029723053330409588,0.020655906135268243
2025-03-15,0.004454112352525463,0.01462560823630299,,,,,,,,
2025-03-16,-0.020907717157540473,-0.025786999381329778,,,,,,,,
2025-03-17,0.018115835083536647,0.020963831795744126,,,,,,,,
2025-03-18,-0.016142449028442418,0.002875204421535882,-0.03430105561792374,-0.029974330689492845,-0.013326568771155678,-0.037262263808783724,0.004445847738435038,-0.0012222033961344358,-0.001054958872560463,-0.010808597358321625
2025-03-19,0.049997601050550955,0.06478796942480636,0.018106189014006402,0.03657179326809823,0.011211889963479882,0.002919107367694407,0.017619234457521005,0.011013609324842744,0.015575528463974697,0.010890957855881567
2025-03-20,-0.030937253791171848,-0.03676306928602102,0.008594302143642096,-0.022771565447242015,-0.0025267832817993385,0.0033214960792264936,-0.00041824593794825837,0.001412083442467793,0.004245699891598731,-0.0028918084037365954
2025-03-21,-0.0014727011460912154,-0.008704061657306195,-0.007002441329968301,0.005878005134673403,0.011425906959400045,0.017491501261045928,0.010961957702188219,-0.0036260638368939,-0.003451278105110145,0.00033000177186570667
2025-03-22,-0.0025077306278807887,0.007731036303297412,,,,,,,,
2025-03-23,0.026503933905394295,0.012758015026691494,,,,,,,,
2025-03-24,0.016786352378946434,0.035994533770415726,,,,,,,,
2025-03-25,-0.0003109860024155253,-0.004676265671871183,-0.005930291014790812,-0.015634104343097643,0.005291574247855202,0.012054747584876457,0.012376072900374124,0.005583188626916646,0.0068220606570355,0.0024038215328545665
2025-03-26,-0.00652577110204744,-0.028327615997143618,-0.05741983509266513,-0.04775305105373029,-0.013133869250914199,-0.024476819061459265,-0.000398227141098495,-0.0029744616693798687,0.014409555744230529,-0.01193812074974343
2025-03-27,0.003178549412391707,-0.003400331205273277,-0.02048174836394112,-0.04060908950433462,0.001564258053411205,-0.013748451216724522,-0.011592268647677262,-0.0019888130137718507,-0.0032130191609422987,-0.0026557355920602266
2025-03-28,-0.032393289916566204,-0.05336434495667708,-0.0157946412465374,-0.016687038525880604,-0.03016041231852018,-0.042882166842336256,-0.021239599281249966,-0.01933035590480714,-0.0013571537972427716,-0.020138537578850313
2025-03-29,-0.020812056603918605,-0.03597072635426679,,,,,,,,
2025-03-30,-0.0031848691098436133,-0.01154788485957492,,,,,,,,
2025-03-31,0.0026038970780313253,0.009556624138489678,,,,,,,,
2025-04-01,0.0317418810684309,0.044975253629213396,0.016331438417688027,0.006510264739171712,0.01811457506977887,0.016725468734815285,-0.006685670061961302,-0.0012046254934371392,0.0009249849758019568,0.002824442743211364
2025-04-02,-0.031507420800550134,-0.05782142048584138,0.0024511740707169327,0.021184399521340547,-0.00013087426513491707,-0.0035324133804196522,0.008864857652152613,0.008241196921046745,-0.003108334025798354,0.0063284086265045225
